CustomerID,Recency,Frequency,Monetary,Churn_Probability
14525.0,19,9,4332.2,0.03
14527.0,2,55,8508.82,0.0
14528.0,36,1,364.22,0.43
14529.0,59,3,620.04,0.15
14530.0,25,6,2925.91,0.07
14532.0,235,4,932.85,0.8
14533.0,24,7,1949.72,0.02
14534.0,2,18,4447.05,0.0
14535.0,59,3,2864.19,0.47
14536.0,259,1,171.8,0.72
14537.0,57,1,355.56,0.48
14538.0,64,2,388.25,0.48
14539.0,15,2,537.48,0.47
14540.0,9,3,996.26,0.76
14541.0,58,8,1461.65,0.03
14542.0,185,1,103.25,0.93
14543.0,28,16,3630.33,0.04
14544.0,23,2,2024.45,0.12
14546.0,4,5,2578.09,0.11
14547.0,3,8,4007.54,0.07
14548.0,150,2,652.8,0.21
14549.0,310,1,289.24,0.7
14550.0,10,2,765.62,0.21
14551.0,17,2,186.23,0.83
14552.0,151,1,165.07,0.78
14553.0,18,5,859.27,0.04
14554.0,9,4,2381.04,0.17
14555.0,56,2,324.14,0.67
14557.0,84,1,788.38,0.64
14560.0,6,22,2237.77,0.03
14561.0,75,3,1080.76,0.14
14562.0,3,18,5074.77,0.0
14565.0,95,4,3099.12,0.15
14566.0,110,1,1432.0,0.49
14567.0,56,2,1530.36,0.38
14569.0,0,1,227.39,0.1
14570.0,280,2,218.06,0.5
14572.0,2,7,2832.84,0.0
14573.0,179,9,1653.42,0.53
14576.0,371,1,35.4,0.79
14577.0,12,4,859.71,0.26
14578.0,2,1,168.63,0.34
14581.0,16,1,138.6,0.57
14582.0,40,1,114.11,0.82
14583.0,5,5,1052.55,0.32
14584.0,168,4,1042.26,0.17
14585.0,49,1,157.05,0.67
14586.0,276,1,237.36,0.9
14587.0,18,9,1601.14,0.03
14589.0,371,1,39.75,0.79
14591.0,14,4,1447.14,0.48
14592.0,34,3,570.46,0.29
14593.0,21,3,617.99,0.45
14594.0,6,2,379.83,0.46
14595.0,19,6,1740.6,0.06
14597.0,10,2,883.15,0.35
14598.0,43,1,221.97,0.6
14600.0,305,1,393.33,0.39
14601.0,10,1,213.96,0.68
14603.0,274,1,660.0,0.47
14606.0,0,93,12156.65,0.0
14607.0,15,14,16569.5,0.0
14608.0,3,4,1785.15,0.23
14609.0,71,4,601.56,0.29
14616.0,242,3,406.08,0.57
14618.0,8,3,553.44,0.04
14619.0,245,1,394.44,0.58
14620.0,205,2,412.78,0.57
14621.0,0,5,1788.36,0.04
14622.0,184,1,320.58,0.99
14623.0,31,5,889.25,0.05
14624.0,56,2,225.85,0.19
14625.0,195,2,899.63,0.56
14626.0,23,4,2791.27,0.16
14628.0,90,2,671.96,0.26
14629.0,3,2,959.01,0.57
14631.0,50,3,1006.98,0.16
14632.0,262,1,114.56,0.76
14633.0,265,1,344.9,0.44
14636.0,35,2,609.85,0.53
14638.0,50,1,443.6,0.6
14639.0,51,6,2984.49,0.02
14640.0,23,6,2125.08,0.07
14641.0,21,1,110.46,0.26
14642.0,58,1,96.12,0.75
14643.0,169,2,693.81,0.17
14644.0,67,2,830.76,0.56
14645.0,156,2,597.09,0.8
14646.0,1,73,280206.02,0.0
14647.0,200,1,243.22,0.28
14649.0,4,4,1417.29,0.38
14651.0,66,2,654.6,0.85
14652.0,76,1,114.18,0.67
14653.0,0,7,1947.55,0.08
14655.0,7,4,1932.23,0.23
14656.0,168,2,291.05,0.42
14657.0,17,4,848.22,0.28
14658.0,4,2,247.15,0.56
14659.0,8,9,2529.93,0.0
14660.0,86,2,285.74,0.56
14661.0,26,1,107.95,0.27
14662.0,28,4,771.17,0.17
14664.0,19,2,637.89,0.65
14665.0,60,5,1835.7,0.11
14666.0,23,1,195.25,0.73
14667.0,10,25,9241.2,0.0
14669.0,241,3,1269.99,0.46
14670.0,279,2,411.53,0.52
14672.0,234,2,765.55,0.57
14673.0,2,5,1736.4,0.09
14675.0,15,1,604.75,0.72
14676.0,30,6,2548.24,0.01
14680.0,24,16,28754.11,0.02
14681.0,70,3,498.95,0.09
14682.0,187,2,52.0,0.27
14684.0,25,5,1236.28,0.01
14687.0,106,1,628.38,0.75
14688.0,7,21,5630.87,0.02
14689.0,208,1,112.8,0.34
14690.0,43,2,371.7,0.19
14691.0,30,5,2114.33,0.1
14692.0,136,4,591.55,0.32
14693.0,264,1,172.9,0.86
14696.0,3,7,2078.95,0.0
14697.0,217,2,188.61,0.92
14698.0,1,5,1250.76,0.21
14699.0,213,1,109.13,0.69
14700.0,31,3,2235.3,0.12
14701.0,10,9,2549.37,0.0
14702.0,0,17,3292.14,0.0
14703.0,14,1,318.17,0.24
14704.0,10,9,1546.91,0.06
14705.0,198,1,179.0,0.43
14708.0,2,3,1126.37,0.74
14709.0,14,13,4921.04,0.0
14710.0,13,4,606.13,0.81
14711.0,9,11,2868.8,0.01
14712.0,28,3,917.07,0.07
14713.0,8,11,2666.36,0.06
14714.0,23,1,160.19,0.69
14715.0,24,4,867.38,0.07
14716.0,42,2,329.68,0.61
14719.0,1,5,1602.13,0.16
14720.0,5,3,663.81,0.49
14722.0,146,1,187.92,0.77
14723.0,9,6,1158.3,0.14
14725.0,24,1,718.08,0.82
14727.0,273,1,268.58,0.85
14729.0,373,1,313.49,0.82
14730.0,0,8,2005.06,0.04
14731.0,46,3,380.02,0.31
14732.0,7,8,2702.49,0.0
14733.0,15,12,9585.91,0.0
14735.0,3,32,6065.69,0.0
14737.0,3,3,1164.55,0.59
14738.0,42,7,1314.45,0.01
14739.0,3,7,3902.28,0.02
14740.0,196,3,1448.21,0.43
14741.0,11,6,1400.34,0.27
14744.0,15,7,1099.98,0.04
14745.0,112,5,1220.26,0.26
14747.0,248,1,328.2,0.51
14748.0,28,5,1415.75,0.06
14752.0,43,1,389.64,0.82
14753.0,86,1,563.15,0.65
14754.0,44,2,638.05,0.56
14755.0,9,11,5010.28,0.0
14756.0,14,1,738.96,0.78
14757.0,74,1,420.5,0.35
14758.0,144,4,1484.06,0.13
14759.0,4,3,1625.97,0.25
14760.0,296,1,89.2,0.92
14761.0,58,2,255.9,0.28
14762.0,263,1,300.52,0.67
14764.0,46,1,278.3,0.61
14765.0,28,3,254.11,0.57
14766.0,7,6,2473.37,0.01
14768.0,16,2,192.6,0.62
14769.0,2,8,10674.75,0.27
14770.0,231,2,876.42,0.53
14772.0,111,1,139.26,0.3
14775.0,57,3,1011.9,0.16
14776.0,50,11,2538.3,0.15
14778.0,126,2,730.86,0.38
14779.0,280,3,386.15,0.47
14780.0,54,2,447.68,0.32
14782.0,319,1,200.1,0.66
14784.0,25,2,289.99,0.44
14785.0,9,2,77.4,0.18
14788.0,6,2,679.44,0.72
14789.0,28,1,197.64,0.74
14790.0,16,4,745.06,0.67
14792.0,63,1,6.2,0.34
14793.0,20,1,228.99,0.52
14794.0,2,7,1319.91,0.03
14795.0,165,1,131.45,0.37
14796.0,0,17,8022.49,0.0
14798.0,52,3,173.74,0.7
14799.0,50,1,157.7,0.61
14800.0,47,12,4339.74,0.03
14801.0,60,1,193.14,0.3
14803.0,161,3,845.55,0.2
14804.0,8,1,353.27,0.66
14805.0,14,4,554.65,0.86
14806.0,74,1,193.39,0.64
14808.0,39,8,2741.17,0.01
14810.0,40,11,2087.88,0.03
14813.0,369,2,155.43,0.51
14815.0,36,2,778.5,0.23
14816.0,196,1,271.85,0.54
14817.0,199,2,1110.34,0.58
14818.0,73,3,657.8,0.17
14819.0,63,2,272.07,0.25
14820.0,20,4,507.29,0.76
14821.0,366,1,48.8,0.91
14823.0,179,3,321.43,0.72
14824.0,9,4,1127.71,0.21
14825.0,3,12,2226.91,0.04
14828.0,196,3,2139.76,0.21
14829.0,28,4,697.55,0.45
14830.0,52,1,197.13,0.36
14834.0,17,6,1720.3,0.01
14836.0,9,3,102.45,0.23
14837.0,89,4,1649.5,0.41
14840.0,267,1,62.85,0.97
14841.0,52,6,3295.76,0.24
14842.0,43,4,2824.69,0.21
14844.0,63,4,3189.81,0.16
14847.0,148,1,309.4,0.81
14849.0,21,25,7930.54,0.0
14850.0,311,1,325.75,0.64
14851.0,22,2,511.35,0.46
14852.0,57,6,2836.69,0.09
14853.0,23,2,475.8,0.24
14854.0,77,7,2759.83,0.11
14855.0,118,2,645.65,0.56
14856.0,35,3,1311.38,0.49
14857.0,59,2,1173.12,0.41
14859.0,12,4,1353.74,0.16
14860.0,18,1,170.32,0.45
14861.0,51,1,125.79,0.5
14862.0,25,2,841.2,0.45
14863.0,28,1,266.76,0.35
14865.0,6,2,52.2,0.2
14866.0,10,12,14389.9,0.0
14867.0,185,3,710.28,0.68
14868.0,2,8,2953.59,0.0
14869.0,8,2,725.7,0.51
14870.0,261,1,327.25,0.47
14871.0,2,4,522.38,0.78
14873.0,209,1,519.68,0.97
14875.0,107,2,1465.32,0.19
14878.0,12,9,1485.54,0.06
14880.0,76,3,706.19,0.35
14881.0,19,1,255.4,0.44
14882.0,26,2,589.7,0.69
14883.0,18,6,761.59,0.09
14885.0,131,1,765.32,0.29
14886.0,252,1,364.8,0.38
14887.0,78,1,1862.0,0.35
14888.0,206,1,369.2,0.94
14889.0,335,1,135.9,0.82
14890.0,253,1,125.65,0.64
14891.0,147,2,554.38,0.79
14893.0,9,2,1237.85,0.57
14894.0,84,1,655.75,0.78
14895.0,7,20,11138.71,0.02
14896.0,204,2,468.77,0.45
14897.0,7,4,1366.38,0.06
14898.0,22,6,1303.52,0.15
14901.0,10,9,1421.29,0.08
14902.0,25,1,332.66,0.24
14903.0,20,5,2810.63,0.0
14904.0,1,2,1025.44,0.66
14905.0,157,2,616.15,0.74
14907.0,2,7,3501.1,0.0
14908.0,73,1,277.8,0.5
14910.0,2,4,434.35,0.82
14911.0,0,201,143825.06,0.0
14912.0,16,2,867.85,0.16
14913.0,35,4,1227.43,0.02
14915.0,90,2,307.48,0.48
14916.0,70,4,1268.98,0.05
14918.0,115,2,1610.15,0.67
14920.0,212,2,977.77,0.64
14921.0,29,2,1316.07,0.54
14923.0,50,1,749.1,0.68
14924.0,245,1,310.05,0.77
14929.0,31,1,223.88,0.28
14930.0,108,3,2372.86,0.13
14931.0,4,5,1257.68,0.18
14932.0,365,1,363.53,0.66
14934.0,81,2,1890.94,0.14
14935.0,296,1,1784.71,0.64
14936.0,33,8,8137.02,0.03
14937.0,56,3,1621.88,0.35
14944.0,29,12,5900.25,0.0
14946.0,13,1,100.9,0.34
14947.0,71,2,290.82,0.46
14948.0,22,6,1101.97,0.34
14950.0,18,1,371.2,0.27
14951.0,78,1,311.69,0.78
14952.0,59,11,8099.49,0.05
14953.0,24,1,289.82,0.27
14954.0,11,1,336.17,0.29
14957.0,252,1,58.49,0.85
14958.0,146,3,499.68,0.41
14959.0,63,4,695.42,0.27
14960.0,7,2,221.27,0.23
14961.0,10,9,7044.68,0.03
14962.0,270,1,126.7,0.65
14963.0,9,5,1487.8,0.4
14964.0,246,1,206.21,0.83
14965.0,95,2,599.0,0.08
14966.0,14,1,191.32,0.7
14967.0,49,1,463.8,0.53
14968.0,29,1,147.59,0.53
14970.0,67,4,1592.06,0.31
14971.0,34,3,1116.57,0.17
14972.0,127,1,114.77,0.53
14973.0,106,3,1314.45,0.61
14974.0,36,1,114.39,0.54
14975.0,56,1,279.94,0.57
14976.0,56,7,790.86,0.09
14978.0,71,5,1931.42,0.02
14981.0,245,1,102.12,0.53
14984.0,18,2,213.27,0.24
14985.0,197,2,296.75,0.37
14987.0,15,2,326.4,0.48
14988.0,211,1,334.54,0.93
14995.0,38,2,233.23,0.31
14997.0,45,3,546.2,0.27
14998.0,169,2,429.87,0.9
15000.0,47,1,490.52,0.71
15002.0,115,4,1641.76,0.31
15004.0,146,1,1246.32,0.91
15005.0,15,28,6316.57,0.0
15006.0,50,1,502.09,0.75
15007.0,158,1,156.91,0.81
15009.0,11,3,1261.78,0.73
15010.0,35,1,308.94,0.33
15012.0,53,2,423.04,0.15
15014.0,42,2,260.17,0.16
15016.0,172,1,170.04,0.65
15017.0,33,1,125.58,0.22
15018.0,38,3,496.21,0.22
15019.0,266,1,266.0,0.55
15021.0,8,9,1914.82,0.1
15022.0,11,4,905.04,0.1
15023.0,2,11,6802.76,0.0
15024.0,9,10,1661.33,0.02
15025.0,32,1,377.01,0.25
15026.0,79,3,469.0,0.03
15027.0,30,4,1066.15,0.19
15028.0,7,4,627.13,0.51
15030.0,71,2,518.28,0.27
15031.0,3,4,668.14,0.84
15032.0,255,3,4959.1,0.54
15033.0,4,10,2586.67,0.05
15034.0,15,8,4308.61,0.16
15035.0,89,1,252.73,0.29
15036.0,71,3,465.55,0.1
15038.0,58,6,705.49,0.2
15039.0,9,47,19914.44,0.01
15041.0,169,1,180.35,0.35
15042.0,198,1,135.93,0.7
15043.0,30,1,537.0,0.46
15044.0,18,17,7700.23,0.0
15045.0,151,2,735.66,0.24
15046.0,8,15,5213.77,0.0
15047.0,269,1,343.62,0.31
15048.0,64,4,384.05,0.47
15049.0,273,1,121.17,0.34
15050.0,24,3,1782.09,0.3
15051.0,22,3,1391.61,0.27
15052.0,318,1,215.78,0.41
15053.0,4,3,697.79,0.39
15054.0,11,2,302.1,0.45
15057.0,274,2,1489.5,0.55
15058.0,24,11,2124.99,0.02
15059.0,40,9,1337.72,0.0
15060.0,7,4,303.09,0.62
15061.0,3,48,54534.14,0.0
15062.0,70,4,987.86,0.13
15063.0,212,1,370.8,0.84
15065.0,37,4,3158.13,0.28
15066.0,52,1,893.59,0.88
15067.0,77,3,1744.76,0.12
15068.0,45,2,553.36,0.56
15069.0,178,1,1109.53,0.65
15070.0,372,1,106.2,0.86
15071.0,93,2,982.07,0.47
15073.0,9,3,1043.41,0.73
15074.0,104,1,748.87,0.39
15075.0,77,1,773.03,0.42
15076.0,172,1,880.85,0.64
15078.0,6,32,9743.11,0.0
15079.0,212,4,895.61,0.63
15081.0,21,5,504.8,0.48
15083.0,256,1,88.2,0.76
15087.0,281,1,306.94,0.31
15088.0,20,2,1160.07,0.23
15089.0,9,6,2420.84,0.03
15090.0,307,1,381.32,0.49
15091.0,67,1,480.71,0.55
15092.0,214,2,457.81,0.96
15093.0,17,6,4597.02,0.02
15095.0,103,4,1370.6,0.29
15096.0,42,1,219.39,0.6
15097.0,3,1,248.08,0.15
15098.0,181,3,39916.5,0.48
15099.0,83,1,410.48,0.72
15100.0,333,3,876.0,0.62
15101.0,8,2,317.53,0.74
15103.0,30,2,703.36,0.56
15104.0,196,2,1027.44,0.63
15105.0,17,7,2298.93,0.04
15106.0,17,5,1422.52,0.15
15107.0,310,6,319.5,0.84
15108.0,141,4,1300.25,0.04
15109.0,245,1,484.95,0.75
15110.0,23,4,996.1,0.02
15111.0,28,3,1567.48,0.53
15113.0,9,3,3609.33,0.21
15114.0,29,10,2760.56,0.0
15115.0,17,1,340.11,0.37
15116.0,17,4,1352.75,0.07
15117.0,14,5,1551.78,0.16
15118.0,133,1,244.8,0.75
15119.0,245,1,266.4,0.77
15120.0,133,1,358.82,0.97
15121.0,49,2,457.72,0.29
15122.0,113,3,1633.78,0.38
15123.0,6,2,2199.31,0.36
15124.0,22,2,184.19,0.66
15125.0,24,15,11528.48,0.02
15127.0,65,1,406.53,0.5
15128.0,59,4,1471.0,0.32
15129.0,49,11,3447.4,0.09
15130.0,169,1,330.11,0.69
15132.0,17,5,977.93,0.18
15133.0,127,3,982.42,0.23
15134.0,14,8,1387.99,0.03
15135.0,238,1,139.05,0.82
15136.0,2,4,1286.7,0.26
15139.0,239,2,178.96,0.76
15140.0,51,7,2354.25,0.0
15142.0,45,1,498.74,0.54
15143.0,225,1,259.45,0.2
15144.0,7,17,6580.44,0.02
15145.0,3,4,1194.73,0.61
15146.0,164,2,1327.16,0.45
15147.0,239,1,623.5,0.75
15148.0,10,1,301.29,0.3
15149.0,133,1,520.8,0.95
15150.0,16,10,5314.47,0.0
15152.0,9,13,4745.69,0.0
15153.0,30,1,329.25,0.08
15154.0,74,1,296.42,0.7
15156.0,0,3,961.49,0.38
15157.0,3,3,1936.07,0.08
15158.0,44,1,401.4,0.46
15159.0,1,30,18641.01,0.0
15160.0,356,1,158.16,0.74
15163.0,17,2,304.47,0.25
15164.0,68,3,843.05,0.53
15165.0,372,1,487.75,0.79
15167.0,320,1,163.0,0.58
15168.0,25,1,106.56,0.22
15171.0,330,1,1289.5,0.6
15172.0,8,5,1624.05,0.09
15174.0,322,1,135.75,0.82
15175.0,71,1,224.14,0.49
15178.0,259,1,40.5,0.83
15179.0,17,5,2206.95,0.16
15180.0,366,1,87.5,0.92
15181.0,65,3,689.48,0.43
15182.0,153,2,622.85,0.68
15184.0,28,2,406.76,0.23
15185.0,69,1,310.62,0.82
15186.0,13,2,411.41,0.25
15187.0,1,16,4777.18,0.0
15189.0,0,41,16225.39,0.0
15192.0,119,3,1044.32,0.25
15193.0,60,1,499.32,0.26
15194.0,2,15,7616.53,0.0
15195.0,2,1,3861.0,0.34
15197.0,10,3,1079.61,0.71
15198.0,91,2,193.64,0.91
15199.0,58,4,1268.7,0.03
15201.0,86,5,1236.54,0.01
15203.0,25,6,1827.8,0.01
15204.0,356,1,316.58,0.63
15205.0,84,2,653.24,0.6
15206.0,9,4,420.3,0.67
15208.0,0,5,870.12,0.34
15210.0,224,1,331.18,0.84
15211.0,59,2,894.41,0.36
15212.0,240,1,101.8,0.68
15213.0,318,2,328.35,0.49
15214.0,1,8,1661.44,0.22
15215.0,46,3,734.94,0.32
15216.0,87,1,96.6,0.65
15218.0,10,11,5756.89,0.0
15219.0,175,1,305.75,0.34
15220.0,51,6,1778.96,0.0
15221.0,365,1,403.25,0.55
15222.0,318,1,585.0,0.84
15223.0,225,2,755.75,0.63
15224.0,357,2,322.08,0.55
15225.0,233,1,409.4,0.97
15226.0,310,1,154.41,0.83
15227.0,36,5,1219.4,0.27
15228.0,65,4,3386.71,0.07
15230.0,238,2,429.6,0.58
15232.0,112,2,612.06,0.5
15234.0,276,1,197.0,0.68
15235.0,217,12,2247.51,0.78
15236.0,298,1,321.05,0.63
15237.0,1,4,1412.32,0.16
15238.0,28,3,1071.99,0.28
15239.0,9,2,780.59,0.1
15240.0,44,5,1706.57,0.14
15241.0,66,8,1756.44,0.04
15243.0,73,1,316.68,0.62
15244.0,64,2,631.57,0.75
15245.0,133,3,2515.84,0.27
15246.0,237,2,514.15,0.54
15247.0,121,1,356.0,0.73
15249.0,31,13,6688.46,0.01
15251.0,8,11,10484.99,0.0
15252.0,35,2,740.78,0.34
15253.0,15,5,918.2,0.02
15254.0,126,1,300.36,0.26
15255.0,66,1,890.85,0.79
15256.0,148,1,98.45,0.94
15257.0,282,1,317.15,0.47
15258.0,168,2,623.16,0.92
15260.0,99,7,1810.77,0.15
15261.0,134,1,254.82,0.78
15262.0,323,1,178.95,0.3
15263.0,106,1,156.51,0.63
15264.0,63,1,393.74,0.36
15265.0,150,2,1506.12,0.68
15266.0,337,1,119.3,0.82
15267.0,21,5,1717.36,0.04
15269.0,23,1,408.8,0.61
15270.0,15,7,2379.49,0.03
15271.0,6,15,2507.07,0.02
15272.0,56,2,721.94,0.81
15274.0,3,2,716.57,0.54
15275.0,37,1,615.14,0.78
15276.0,65,1,135.31,0.49
15277.0,46,1,255.9,0.6
15279.0,354,1,290.51,0.7
15280.0,171,1,113.12,0.71
15281.0,58,9,2332.15,0.09
15286.0,49,1,240.55,0.55
15287.0,21,2,486.69,0.29
15288.0,42,5,2306.52,0.08
15289.0,28,3,939.78,0.08
15290.0,4,18,7943.22,0.0
15291.0,25,15,4668.3,0.01
15292.0,200,1,180.94,0.22
15296.0,50,6,3672.86,0.15
15297.0,9,3,641.94,0.37
15298.0,1,12,4799.9,0.0
15299.0,66,7,4507.01,0.15
15300.0,63,1,496.44,0.32
15301.0,50,12,5070.35,0.01
15303.0,289,1,574.02,0.84
15304.0,60,8,694.4,0.28
15306.0,63,3,1174.35,0.02
15307.0,95,1,205.3,0.94
15308.0,273,1,310.47,0.93
15311.0,0,91,60767.9,0.0
15312.0,74,4,924.85,0.22
15313.0,109,1,52.0,0.5
15314.0,198,1,327.97,0.92
15315.0,63,2,570.5,0.52
15316.0,326,1,165.0,0.48
15318.0,3,1,312.62,0.62
15319.0,283,1,204.5,0.65
15320.0,43,1,267.13,0.87
15321.0,70,3,2748.31,0.16
15322.0,85,1,679.68,0.83
15325.0,103,1,162.29,0.42
15326.0,333,1,311.71,0.93
15327.0,52,1,208.75,0.32
15329.0,38,3,1049.7,0.57
15330.0,31,2,714.96,0.75
15332.0,365,4,1661.06,0.79
15333.0,207,1,1028.56,0.87
15334.0,156,3,351.67,0.92
15335.0,53,1,173.97,0.39
15339.0,65,2,574.07,0.33
15341.0,80,1,2020.52,0.33
15342.0,129,1,406.09,0.89
15343.0,86,1,364.5,0.87
15344.0,0,3,563.94,0.18
15345.0,45,1,393.54,0.26
15346.0,332,1,252.42,0.85
15347.0,365,1,201.6,0.68
15348.0,71,1,158.04,0.99
15349.0,157,2,473.81,0.77
15350.0,372,1,115.65,0.85
15351.0,11,7,1960.11,0.07
15353.0,254,2,777.02,0.49
15355.0,28,2,277.05,0.4
15356.0,30,10,2766.5,0.0
15358.0,4,22,8347.2,0.0
15360.0,39,1,427.93,0.8
15361.0,361,1,418.92,0.6
15363.0,372,1,326.0,0.64
15364.0,95,2,913.19,0.35
15365.0,25,7,2314.32,0.0
15366.0,74,2,602.51,0.78
15367.0,56,4,1877.59,0.07
15368.0,20,1,446.94,0.24
15370.0,40,7,2386.05,0.0
15372.0,136,1,2007.4,0.73
15373.0,7,12,2415.91,0.03
15374.0,128,1,168.0,0.67
15376.0,39,3,1233.36,0.28
15379.0,168,7,3703.29,0.49
15380.0,8,5,1690.26,0.07
15381.0,213,2,596.85,0.85
15382.0,14,6,5955.71,0.09
15384.0,169,2,642.41,0.32
15385.0,39,1,316.88,0.37
15386.0,185,1,394.14,0.98
15388.0,269,1,140.54,0.72
15389.0,171,1,500.0,0.3
15392.0,4,4,1535.53,0.38
15393.0,15,2,231.86,0.36
15394.0,9,4,2183.54,0.1
15395.0,325,1,107.45,0.84
15396.0,112,1,288.18,0.27
15397.0,289,1,94.0,0.77
15398.0,15,2,1345.53,0.4
15399.0,0,3,815.77,0.21
15400.0,91,5,716.2,0.3
15402.0,148,2,626.77,0.59
15405.0,188,1,349.1,0.97
15406.0,30,2,510.71,0.27
15407.0,33,4,1056.44,0.15
15408.0,263,1,267.18,0.63
15410.0,83,8,3450.84,0.15
15411.0,25,4,1358.88,0.21
15412.0,170,1,190.53,0.26
15414.0,9,3,774.9,0.18
15415.0,312,1,572.81,0.84
15416.0,64,4,3984.32,0.08
15417.0,84,1,508.8,0.9
15419.0,24,1,135.86,0.5
15421.0,58,4,950.36,0.02
15422.0,322,2,97.7,0.53
15423.0,37,1,43.5,0.6
15424.0,253,2,383.34,0.86
15426.0,18,5,1447.39,0.14
15427.0,32,3,1483.14,0.52
15428.0,14,1,93.78,0.42
15429.0,26,2,397.35,0.22
15432.0,22,1,171.19,0.35
15433.0,213,2,533.3,0.8
15434.0,7,5,1041.48,0.07
15435.0,21,1,149.29,0.66
15436.0,11,3,1122.53,0.62
15437.0,261,1,200.16,0.78
15438.0,130,1,156.58,0.9
15440.0,54,3,383.68,0.2
15442.0,248,1,594.0,0.6
15443.0,1,7,3236.91,0.04
15444.0,8,2,1418.26,0.27
15445.0,263,1,113.5,0.77
15447.0,330,1,155.17,0.83
15448.0,312,1,494.64,0.79
15449.0,25,3,974.52,0.52
15450.0,29,1,429.84,0.25
15452.0,29,3,538.73,0.13
15453.0,1,7,1388.37,0.45
15454.0,361,1,179.1,0.3
15456.0,282,3,447.22,0.44
15457.0,261,1,237.07,0.76
15458.0,24,1,161.64,0.7
15460.0,353,1,216.76,0.37
15462.0,93,3,234.6,0.92
15463.0,28,1,126.14,0.19
15464.0,337,1,1048.85,0.56
15465.0,19,18,7354.62,0.0
15466.0,84,1,334.53,0.91
15467.0,8,3,524.88,0.2
15468.0,50,2,467.51,0.3
15469.0,49,2,538.55,0.38
15471.0,1,1,469.48,0.29
15472.0,112,1,371.56,0.56
15473.0,13,7,1771.2,0.28
15475.0,76,1,454.11,0.18
15478.0,39,2,1441.42,0.37
15480.0,115,1,905.5,0.39
15482.0,15,12,11054.96,0.0
15483.0,160,4,233.81,0.52
15484.0,0,4,3594.31,0.18
15485.0,29,3,2575.0,0.33
15488.0,92,1,91.32,0.51
15489.0,22,3,1134.28,0.12
15491.0,94,6,3100.09,0.27
15492.0,27,2,659.46,0.56
15493.0,32,5,2001.8,0.11
15494.0,20,2,1299.23,0.32
15497.0,17,2,1262.2,0.28
15498.0,2,27,13316.4,0.0
15500.0,7,4,1131.56,0.19
15502.0,15,12,10384.93,0.04
15503.0,362,1,147.09,0.8
15504.0,80,1,52.83,0.51
15505.0,52,5,3610.96,0.14
15506.0,22,3,979.26,0.23
15507.0,171,1,492.36,0.42
15508.0,188,6,1000.27,0.61
15510.0,330,1,250.0,0.87
15511.0,11,5,909.23,0.21
15512.0,155,2,121.0,0.78
15513.0,32,19,14758.22,0.0
15514.0,11,11,4139.46,0.0
15516.0,44,3,62.43,0.55
15517.0,232,1,267.03,0.85
15518.0,63,8,1942.45,0.06
15520.0,1,1,343.5,0.54
15521.0,39,8,3000.2,0.01
15522.0,32,2,398.84,0.53
15523.0,83,1,412.01,0.72
15524.0,24,1,440.0,0.27
15525.0,1,3,825.92,0.28
15526.0,32,2,148.44,0.81
15527.0,18,8,2429.78,0.15
15528.0,253,1,229.33,0.77
15529.0,22,11,3995.23,0.0
15530.0,21,4,1502.35,0.15
15531.0,7,2,2007.44,0.34
15532.0,24,4,1580.93,0.16
15533.0,18,3,807.57,0.19
15535.0,172,4,536.4,0.61
15537.0,162,1,110.92,0.59
15539.0,6,1,538.46,0.29
15540.0,10,1,213.3,0.54
15541.0,113,1,85.13,0.59
15543.0,287,1,127.86,0.78
15544.0,8,9,3546.71,0.05
15545.0,53,2,292.72,0.43
15547.0,6,14,4954.84,0.0
15549.0,76,3,1693.26,0.32
15550.0,3,4,575.63,0.78
15551.0,36,1,436.06,0.23
15552.0,216,1,90.12,0.95
15553.0,59,1,437.23,0.21
15554.0,277,1,217.2,0.26
15555.0,11,16,4805.17,0.0
15556.0,23,1,279.77,0.47
15557.0,28,1,473.65,0.36
15561.0,11,4,800.59,0.14
15562.0,351,1,134.55,0.82
15563.0,21,4,1400.44,0.03
15565.0,49,2,173.16,0.83
15567.0,18,1,186.01,0.69
15568.0,2,3,758.29,0.19
15569.0,103,5,1375.71,0.35
15570.0,6,12,4165.52,0.01
15571.0,11,4,650.43,0.42
15572.0,4,7,2552.86,0.0
15573.0,31,2,607.45,0.6
15574.0,177,4,702.25,0.36
15576.0,37,1,940.67,0.69
15577.0,150,3,258.88,0.69
15578.0,161,1,127.1,0.95
15579.0,68,2,348.6,0.75
15581.0,120,13,3679.97,0.49
15582.0,24,3,682.91,0.51
15584.0,23,4,725.11,0.29
15585.0,176,1,455.3,0.63
15587.0,49,4,913.68,0.04
15589.0,255,3,478.53,0.33
15592.0,46,1,388.58,0.26
15593.0,70,1,199.8,0.86
15594.0,15,5,1771.78,0.06
15596.0,100,5,1406.59,0.41
15597.0,34,1,324.57,0.1
15598.0,52,1,240.68,0.65
15599.0,26,2,761.74,0.24
15601.0,10,14,6776.56,0.01
15602.0,7,9,1297.87,0.07
15603.0,78,1,48.48,0.47
15604.0,51,1,216.39,0.31
15605.0,35,5,1198.23,0.35
15606.0,60,9,2920.16,0.1
15607.0,336,1,104.76,0.84
15608.0,27,4,1093.68,0.07
15609.0,183,1,298.48,0.3
15610.0,51,1,112.46,0.6
15611.0,9,13,1591.45,0.0
15612.0,35,2,195.15,0.74
15615.0,9,23,10399.74,0.08
15618.0,32,4,776.85,0.13
15619.0,10,1,336.4,0.38
